contract_id,contract_date,contract_status,area_name,property_type,rooms,size_sqft,annual_rent_aed,contract_duration_months,tenant_type
RN5063508,2026-01-19,New,Dubai Silicon Oasis,Villa,2.0,4283.0,285841.0,12,Individual
RN5063509,2026-01-19,New,Downtown Dubai,Villa,2.0,3062.6,469884.0,12,Individual
RN5063510,2026-01-19,New,Deira,Apartment,2.0,1489.0,87684.0,12,Individual
RN5063511,2026-01-19,New,Al Barsha,Apartment,2.0,1424.2,127603.0,24,Company
RN5063512,2026-01-19,New,Dubai Marina,Apartment,1.0,463.4,63284.0,24,Individual
RN5063513,2026-01-19,Renewal,Dubai Hills Estate,Apartment,3.0,1779.2,202134.0,12,Individual
RN5063514,2026-01-19,New,Business Bay,Apartment,2.0,1632.1,174407.0,12,Individual
RN5063515,2026-01-19,New,Deira,Apartment,2.0,1056.8,70540.0,12,Company
RN5063516,2026-01-19,New,Jumeirah Lake Towers,Townhouse,1.0,3521.9,388710.0,12,Individual
RN5063517,2026-01-19,New,Dubai Silicon Oasis,Apartment,3.0,1144.9,72206.0,12,Individual
RN5063518,2026-01-19,New,Arabian Ranches,Office,,1181.5,123275.0,12,Individual
RN5063519,2026-01-19,Renewal,Downtown Dubai,Apartment,3.0,1463.7,275473.0,24,Individual
RN5063520,2026-01-19,New,Downtown Dubai,Apartment,1.0,727.6,119476.0,12,Company
RN5063521,2026-01-19,New,Al Furjan,Apartment,1.0,919.0,86173.0,12,Individual
RN5063522,2026-01-19,Renewal,Business Bay,Apartment,0.0,536.0,62105.0,12,Individual
RN5063523,2026-01-19,Renewal,Deira,Villa,1.0,3784.9,210614.0,12,Individual
RN5063524,2026-01-19,Renewal,Mirdif,Townhouse,3.0,3068.1,206813.0,24,Individual
RN5063525,2026-01-19,New,Dubai Sports City,Apartment,1.0,1408.8,107571.0,24,Individual
RN5063526,2026-01-19,Renewal,Dubai Marina,Apartment,3.0,1745.5,223410.0,12,Individual
RN5063527,2026-01-19,Renewal,Palm Jumeirah,Villa,2.0,4074.2,869558.0,12,Company
RN5063528,2026-01-19,Renewal,Business Bay,Villa,1.0,5181.3,581867.0,12,Individual
RN5063529,2026-01-19,Renewal,Dubai Hills Estate,Apartment,2.0,588.1,72103.0,12,Individual
RN5063530,2026-01-19,New,Arabian Ranches,Villa,3.0,5259.9,568122.0,12,Individual
RN5063531,2026-01-19,Renewal,Dubai Marina,Villa,1.0,3646.8,329456.0,36,Individual
RN5063532,2026-01-19,New,Al Barsha,Office,,4345.0,386239.0,36,Individual
RN5063533,2026-01-19,New,Deira,Townhouse,3.0,2495.2,151401.0,12,Individual
RN5063534,2026-01-19,New,Jumeirah Village Circle,Office,,4763.6,408422.0,24,Individual
RN5063535,2026-01-19,Renewal,Dubai Marina,Villa,1.0,4676.8,595796.0,12,Individual
RN5063536,2026-01-19,Renewal,Dubai Sports City,Apartment,1.0,1785.2,118160.0,12,Individual
RN5063537,2026-01-19,New,Al Furjan,Apartment,2.0,1826.0,140741.0,12,Individual
RN5063538,2026-01-19,New,Al Furjan,Villa,1.0,2548.1,206319.0,12,Company
RN5063539,2026-01-19,Renewal,Deira,Apartment,1.0,2052.8,118810.0,12,Individual
RN5063540,2026-01-19,New,Arabian Ranches,Apartment,3.0,1916.3,200439.0,12,Individual
RN5063541,2026-01-19,Renewal,Al Barsha,Apartment,1.0,1288.5,123531.0,12,Individual
RN5063542,2026-01-19,Renewal,Arabian Ranches,Apartment,1.0,1230.2,140980.0,24,Individual
RN5063543,2026-01-19,Renewal,Business Bay,Apartment,3.0,1728.5,197471.0,12,Individual
RN5063544,2026-01-19,New,Arabian Ranches,Office,,4998.0,547244.0,24,Company
RN5063545,2026-01-19,New,Downtown Dubai,Apartment,0.0,1881.5,244747.0,12,Individual
RN5063546,2026-01-19,New,Business Bay,Apartment,1.0,2106.8,197961.0,24,Individual
RN5063547,2026-01-19,New,Mirdif,Apartment,2.0,1794.9,113504.0,12,Company
RN5063548,2026-01-19,Renewal,Jumeirah Lake Towers,Apartment,1.0,1946.6,233621.0,12,Individual
RN5063549,2026-01-19,Renewal,Al Furjan,Villa,1.0,4393.6,355715.0,36,Individual
RN5063550,2026-01-19,New,Business Bay,Apartment,3.0,1775.4,198182.0,12,Company
RN5063551,2026-01-19,New,Business Bay,Townhouse,3.0,2994.2,240978.0,12,Company
RN5063552,2026-01-19,Renewal,Dubai Silicon Oasis,Apartment,1.0,808.7,59812.0,12,Individual
RN5063553,2026-01-19,New,Business Bay,Townhouse,1.0,2170.7,214997.0,12,Individual
RN5063554,2026-01-19,New,Dubai Hills Estate,Apartment,2.0,462.7,53877.0,12,Individual
RN5063555,2026-01-19,New,Dubai Sports City,Apartment,2.0,1033.7,77497.0,12,Individual
RN5063556,2026-01-19,New,Al Barsha,Apartment,0.0,2063.3,171466.0,12,Individual
RN5063557,2026-01-19,New,Dubai Marina,Villa,1.0,4257.8,631501.0,12,Company
RN5063558,2026-01-19,New,Palm Jumeirah,Apartment,4.0,622.4,117325.0,12,Individual
RN5063559,2026-01-19,Renewal,Dubai Marina,Villa,2.0,3772.5,500663.0,12,Individual
RN5063560,2026-01-19,New,Deira,Apartment,1.0,850.3,50449.0,36,Individual
RN5063561,2026-01-19,New,Downtown Dubai,Apartment,0.0,883.9,136445.0,12,Individual
RN5063562,2026-01-19,New,Jumeirah Village Circle,Apartment,1.0,2181.4,184331.0,12,Individual
RN5063563,2026-01-19,Renewal,Business Bay,Villa,1.0,4756.8,543729.0,12,Individual
RN5063564,2026-01-19,New,Dubai Silicon Oasis,Office,,2005.4,134453.0,12,Individual
RN5063565,2026-01-19,New,Arabian Ranches,Apartment,2.0,1558.8,135383.0,12,Company
RN5063566,2026-01-19,New,Arabian Ranches,Apartment,1.0,728.3,82538.0,12,Individual
RN5063567,2026-01-19,New,Palm Jumeirah,Apartment,0.0,1516.0,350540.0,12,Individual
RN5063568,2026-01-19,Renewal,Mirdif,Villa,1.0,3241.6,225535.0,12,Individual
RN5063569,2026-01-19,Renewal,Arabian Ranches,Apartment,0.0,1212.3,114792.0,12,Individual
RN5063570,2026-01-19,Renewal,Dubai Hills Estate,Apartment,0.0,959.0,100970.0,24,Individual
RN5063571,2026-01-19,Renewal,DIFC,Apartment,3.0,1490.1,245352.0,24,Individual
RN5063572,2026-01-19,Renewal,DIFC,Apartment,2.0,483.7,85071.0,24,Company
RN5063573,2026-01-19,New,Palm Jumeirah,Apartment,3.0,714.5,140666.0,36,Individual
RN5063574,2026-01-19,Renewal,Arabian Ranches,Apartment,1.0,2189.5,273331.0,36,Individual
RN5063575,2026-01-19,Renewal,Deira,Apartment,0.0,1487.5,75280.0,12,Individual
RN5063576,2026-01-19,Renewal,Al Furjan,Office,,3598.3,252226.0,12,Individual
RN5063577,2026-01-19,Renewal,Downtown Dubai,Apartment,3.0,1232.1,147453.0,12,Individual
RN5063578,2026-01-19,Renewal,Dubai Marina,Apartment,3.0,1698.1,182512.0,36,Individual
RN5063579,2026-01-19,New,Jumeirah Village Circle,Apartment,2.0,1589.3,121085.0,12,Individual
RN5063580,2026-01-19,New,Jumeirah Village Circle,Apartment,1.0,2086.1,172278.0,12,Company
RN5063581,2026-01-19,New,Dubai Sports City,Office,,2131.4,142540.0,12,Individual
RN5063582,2026-01-19,Renewal,Dubai Silicon Oasis,Apartment,4.0,2085.7,161077.0,12,Individual
RN5063583,2026-01-19,New,Al Barsha,Apartment,1.0,867.6,70201.0,12,Individual
RN5063584,2026-01-19,New,Dubai Sports City,Apartment,3.0,1356.9,93072.0,12,Company
RN5063585,2026-01-19,New,Jumeirah Lake Towers,Villa,3.0,2681.7,322490.0,12,Individual
RN5063586,2026-01-19,New,DIFC,Townhouse,2.0,2568.4,479638.0,12,Individual
RN5063587,2026-01-19,New,Jumeirah Village Circle,Apartment,1.0,806.0,58996.0,24,Company
RN5063588,2026-01-19,New,DIFC,Apartment,0.0,1982.0,347353.0,12,Individual
RN5063589,2026-01-19,Renewal,DIFC,Office,,4638.9,686233.0,12,Company
RN5063590,2026-01-19,New,Al Barsha,Apartment,1.0,644.3,50349.0,36,Individual
RN5063591,2026-01-19,Renewal,DIFC,Apartment,2.0,1042.2,163482.0,12,Individual
RN5063592,2026-01-19,Renewal,Mirdif,Office,,537.4,37327.0,12,Individual
RN5063593,2026-01-19,New,Jumeirah Lake Towers,Apartment,2.0,1925.5,227450.0,12,Individual
RN5063594,2026-01-19,New,Jumeirah Lake Towers,Apartment,0.0,1602.1,170925.0,12,Individual
RN5063595,2026-01-19,New,Dubai Marina,Apartment,1.0,1693.7,244786.0,36,Company
RN5063596,2026-01-19,Renewal,Jumeirah Village Circle,Apartment,1.0,1064.6,88299.0,12,Individual
RN5063597,2026-01-19,Renewal,Dubai Marina,Apartment,0.0,1645.6,262825.0,12,Company
RN5063598,2026-01-19,New,Arabian Ranches,Office,,1370.8,155265.0,12,Individual
RN5063599,2026-01-19,New,Jumeirah Lake Towers,Apartment,1.0,871.3,91490.0,12,Individual
RN5063600,2026-01-19,New,Jumeirah Lake Towers,Apartment,1.0,479.6,55198.0,12,Individual
RN5063601,2026-01-19,Renewal,Al Barsha,Apartment,2.0,1240.1,99317.0,12,Company
RN5063602,2026-01-19,New,Dubai Silicon Oasis,Apartment,0.0,675.5,47164.0,36,Individual
RN5063603,2026-01-19,Renewal,Al Furjan,Apartment,1.0,596.4,49109.0,12,Individual
RN5063604,2026-01-19,Renewal,Dubai Hills Estate,Apartment,0.0,1648.6,184344.0,12,Individual
RN5063605,2026-01-19,Renewal,Dubai Hills Estate,Apartment,0.0,1350.8,159943.0,12,Individual
RN5063606,2026-01-19,Renewal,Arabian Ranches,Apartment,1.0,1273.7,132250.0,12,Individual
RN5063607,2026-01-19,Renewal,Deira,Office,,4842.2,303695.0,36,Individual
RN5063608,2026-01-19,New,Dubai Silicon Oasis,Apartment,0.0,886.6,63745.0,12,Individual
RN5063609,2026-01-19,New,Palm Jumeirah,Apartment,1.0,1711.5,233938.0,12,Company
RN5063610,2026-01-19,New,Business Bay,Office,,1547.4,188939.0,12,Company
RN5063611,2026-01-19,New,Dubai Marina,Office,,637.7,89960.0,12,Individual
RN5063612,2026-01-19,New,Business Bay,Townhouse,1.0,2144.5,235718.0,12,Individual
RN5063613,2026-01-19,Renewal,Al Barsha,Townhouse,2.0,3226.1,277102.0,12,Individual
RN5063614,2026-01-19,Renewal,Dubai Sports City,Apartment,1.0,1745.0,127884.0,12,Individual
RN5063615,2026-01-19,New,Dubai Marina,Apartment,1.0,972.5,125494.0,12,Individual
RN5063616,2026-01-19,New,Dubai Silicon Oasis,Apartment,0.0,1970.4,129310.0,12,Company
RN5063617,2026-01-19,Renewal,DIFC,Apartment,3.0,753.8,115604.0,12,Individual
RN5063618,2026-01-20,New,Al Furjan,Townhouse,2.0,2594.6,217773.0,12,Individual
RN5063619,2026-01-20,New,Downtown Dubai,Office,,1941.3,296932.0,12,Company
RN5063620,2026-01-20,Renewal,Arabian Ranches,Apartment,3.0,1638.2,143091.0,12,Individual
RN5063621,2026-01-20,New,Al Furjan,Apartment,1.0,836.8,84938.0,12,Individual
RN5063622,2026-01-20,Renewal,Dubai Hills Estate,Villa,1.0,3610.2,403581.0,12,Individual
RN5063623,2026-01-20,New,Dubai Hills Estate,Villa,2.0,2889.1,374036.0,12,Individual
RN5063624,2026-01-20,Renewal,Jumeirah Lake Towers,Office,,4660.5,522025.0,24,Individual
RN5063625,2026-01-20,Renewal,Arabian Ranches,Apartment,2.0,1801.7,207106.0,12,Individual
RN5063626,2026-01-20,Renewal,Arabian Ranches,Apartment,1.0,1576.2,165336.0,12,Individual
RN5063627,2026-01-20,New,Dubai Marina,Apartment,2.0,1297.5,172944.0,12,Company
RN5063628,2026-01-20,Renewal,Dubai Hills Estate,Apartment,3.0,623.4,73822.0,12,Individual
RN5063629,2026-01-20,New,Dubai Silicon Oasis,Apartment,1.0,1439.9,99759.0,12,Individual
RN5063630,2026-01-20,Renewal,Al Furjan,Villa,2.0,5940.0,515702.0,12,Individual
RN5063631,2026-01-20,Renewal,Mirdif,Apartment,1.0,1778.5,125520.0,12,Individual
RN5063632,2026-01-20,New,Business Bay,Villa,2.0,5303.8,618862.0,12,Company
RN5063633,2026-01-20,New,Al Furjan,Apartment,0.0,928.8,63969.0,12,Individual
RN5063634,2026-01-20,Renewal,Dubai Hills Estate,Apartment,3.0,1626.6,181617.0,12,Individual
RN5063635,2026-01-20,New,Dubai Silicon Oasis,Apartment,2.0,1859.9,108190.0,12,Individual
RN5063636,2026-01-20,New,Al Furjan,Apartment,2.0,523.1,44926.0,12,Company
RN5063637,2026-01-20,New,Palm Jumeirah,Office,,1344.9,306758.0,12,Company
RN5063638,2026-01-20,New,Dubai Sports City,Apartment,2.0,1545.5,103399.0,12,Company
RN5063639,2026-01-20,New,Mirdif,Apartment,3.0,782.5,52584.0,12,Individual
RN5063640,2026-01-20,New,Arabian Ranches,Apartment,1.0,1809.6,207274.0,12,Individual
RN5063641,2026-01-20,Renewal,Business Bay,Apartment,1.0,1191.7,143653.0,12,Individual
RN5063642,2026-01-20,New,Dubai Hills Estate,Apartment,4.0,2117.4,229471.0,12,Individual
RN5063643,2026-01-20,New,Dubai Hills Estate,Townhouse,2.0,3273.4,440874.0,12,Company
RN5063644,2026-01-20,New,Deira,Apartment,4.0,1570.5,90966.0,12,Individual
RN5063645,2026-01-20,New,Jumeirah Lake Towers,Villa,0.0,5812.8,586766.0,12,Individual
RN5063646,2026-01-20,New,Dubai Silicon Oasis,Villa,1.0,4971.5,341594.0,36,Company
RN5063647,2026-01-20,New,Jumeirah Lake Towers,Apartment,0.0,1878.0,205704.0,12,Company
RN5063648,2026-01-20,New,Business Bay,Office,,1663.5,196346.0,12,Individual
RN5063649,2026-01-20,Renewal,Dubai Silicon Oasis,Apartment,3.0,2114.5,140555.0,12,Individual
RN5063650,2026-01-20,Renewal,Dubai Sports City,Apartment,2.0,990.0,63238.0,12,Individual
RN5063651,2026-01-20,Renewal,Dubai Hills Estate,Office,,2970.0,365308.0,12,Individual
RN5063652,2026-01-20,New,Al Furjan,Apartment,2.0,1406.0,102653.0,12,Individual
RN5063653,2026-01-20,Renewal,Jumeirah Village Circle,Apartment,2.0,2033.7,186495.0,12,Company
RN5063654,2026-01-20,New,Dubai Silicon Oasis,Apartment,3.0,711.4,43591.0,12,Individual
RN5063655,2026-01-20,New,Dubai Marina,Apartment,3.0,800.6,119735.0,12,Individual
RN5063656,2026-01-20,New,Al Barsha,Townhouse,2.0,4360.1,389940.0,12,Individual
RN5063657,2026-01-20,Renewal,Business Bay,Apartment,2.0,1132.0,138984.0,12,Individual
RN5063658,2026-01-20,New,Jumeirah Lake Towers,Apartment,4.0,991.6,114674.0,12,Individual
RN5063659,2026-01-20,New,Jumeirah Village Circle,Apartment,0.0,2169.6,151964.0,12,Individual
RN5063660,2026-01-20,Renewal,Downtown Dubai,Apartment,2.0,764.6,99198.0,12,Individual
RN5063661,2026-01-20,New,Dubai Silicon Oasis,Villa,2.0,5585.7,364323.0,12,Company
RN5063662,2026-01-20,New,Downtown Dubai,Apartment,1.0,1488.9,271537.0,24,Individual
RN5063663,2026-01-20,New,Downtown Dubai,Apartment,0.0,1442.0,204699.0,12,Individual
RN5063664,2026-01-20,New,Dubai Sports City,Townhouse,0.0,4458.2,267664.0,12,Individual
RN5063665,2026-01-20,Renewal,Mirdif,Apartment,3.0,605.2,36973.0,12,Individual
RN5063666,2026-01-20,New,DIFC,Apartment,3.0,512.5,83580.0,12,Individual
RN5063667,2026-01-20,Renewal,Al Furjan,Villa,1.0,5464.8,472811.0,12,Individual
RN5063668,2026-01-20,New,Dubai Sports City,Apartment,3.0,1882.3,147700.0,12,Individual
RN5063669,2026-01-20,Renewal,Mirdif,Office,,1341.1,87603.0,12,Individual
RN5063670,2026-01-20,Renewal,DIFC,Apartment,2.0,1893.8,353347.0,12,Individual
RN5063671,2026-01-20,New,Downtown Dubai,Apartment,1.0,2079.0,376959.0,12,Individual
RN5063672,2026-01-20,New,Dubai Silicon Oasis,Apartment,0.0,1298.3,92059.0,12,Individual
RN5063673,2026-01-20,Renewal,DIFC,Apartment,1.0,1188.5,205417.0,12,Individual
RN5063674,2026-01-20,Renewal,Arabian Ranches,Townhouse,2.0,2335.3,239009.0,12,Individual
RN5063675,2026-01-20,New,Al Barsha,Villa,1.0,5650.3,554294.0,12,Individual
RN5063676,2026-01-20,Renewal,Jumeirah Lake Towers,Apartment,1.0,1629.6,176775.0,12,Individual
RN5063677,2026-01-20,Renewal,Business Bay,Office,,987.7,116483.0,12,Individual
RN5063678,2026-01-20,Renewal,Mirdif,Apartment,1.0,1883.1,125865.0,12,Company
RN5063679,2026-01-20,New,Mirdif,Apartment,1.0,980.4,77177.0,12,Individual
RN5063680,2026-01-20,Renewal,Al Furjan,Villa,0.0,2607.6,260369.0,12,Individual
RN5063681,2026-01-20,Renewal,Downtown Dubai,Apartment,1.0,1823.6,304979.0,12,Individual
RN5063682,2026-01-20,New,Palm Jumeirah,Villa,2.0,3091.3,636709.0,12,Individual
RN5063683,2026-01-20,New,Dubai Silicon Oasis,Apartment,0.0,1917.7,127843.0,12,Individual
RN5063684,2026-01-20,Renewal,Mirdif,Villa,0.0,2669.2,168374.0,12,Company
RN5063685,2026-01-20,Renewal,Mirdif,Townhouse,2.0,3185.1,222879.0,12,Individual
RN5063686,2026-01-20,New,Dubai Silicon Oasis,Apartment,3.0,860.4,61104.0,12,Individual
RN5063687,2026-01-20,New,Dubai Marina,Apartment,2.0,1058.5,161525.0,12,Individual
RN5063688,2026-01-20,New,Jumeirah Village Circle,Office,,1820.5,157808.0,24,Individual
RN5063689,2026-01-20,New,Mirdif,Apartment,2.0,1215.5,84649.0,12,Individual
RN5063690,2026-01-20,Renewal,Dubai Sports City,Villa,3.0,3112.0,227927.0,12,Company
RN5063691,2026-01-20,Renewal,Dubai Silicon Oasis,Apartment,1.0,696.2,45529.0,12,Individual
RN5063692,2026-01-20,Renewal,Jumeirah Village Circle,Apartment,1.0,1725.2,127641.0,12,Individual
RN5063693,2026-01-20,New,Business Bay,Apartment,1.0,1394.9,181390.0,24,Individual
RN5063694,2026-01-20,New,Deira,Apartment,1.0,1831.2,106758.0,12,Individual
RN5063695,2026-01-20,Renewal,Al Furjan,Apartment,2.0,1307.9,101848.0,24,Company
RN5063696,2026-01-20,Renewal,Deira,Apartment,1.0,1089.9,71884.0,12,Individual
RN5063697,2026-01-20,New,Mirdif,Office,,749.3,55184.0,12,Company
RN5063698,2026-01-20,Renewal,Deira,Apartment,1.0,1969.5,105214.0,12,Individual
RN5063699,2026-01-20,Renewal,Arabian Ranches,Villa,1.0,3971.6,395683.0,12,Individual
RN5063700,2026-01-20,New,Business Bay,Apartment,0.0,1941.2,194365.0,12,Individual
RN5063701,2026-01-20,Renewal,Jumeirah Village Circle,Apartment,2.0,970.1,69065.0,36,Company
RN5063702,2026-01-20,New,Jumeirah Village Circle,Apartment,1.0,995.6,84293.0,24,Individual
RN5063703,2026-01-20,New,Dubai Marina,Apartment,1.0,1321.4,164993.0,12,Individual
RN5063704,2026-01-20,Renewal,Dubai Sports City,Apartment,1.0,2123.0,160453.0,12,Individual
RN5063705,2026-01-20,New,Al Barsha,Apartment,2.0,1894.1,147049.0,36,Individual
RN5063706,2026-01-20,New,Al Barsha,Apartment,3.0,576.9,45662.0,12,Individual
RN5063707,2026-01-20,New,Palm Jumeirah,Villa,2.0,4166.1,549531.0,12,Individual
RN5063708,2026-01-20,Renewal,Deira,Apartment,1.0,1062.6,69037.0,12,Individual
RN5063709,2026-01-20,New,Dubai Silicon Oasis,Apartment,2.0,1787.5,127993.0,12,Individual
RN5063710,2026-01-20,New,Palm Jumeirah,Apartment,2.0,1561.3,323504.0,12,Individual
RN5063711,2026-01-20,New,Al Barsha,Apartment,4.0,897.9,84408.0,12,Individual
RN5063712,2026-01-20,Renewal,Palm Jumeirah,Apartment,3.0,1026.1,248038.0,24,Individual
RN5063713,2026-01-20,New,Dubai Sports City,Townhouse,2.0,3122.3,213147.0,12,Individual
RN5063714,2026-01-20,Renewal,Mirdif,Apartment,2.0,1925.0,147635.0,12,Individual
RN5063715,2026-01-20,New,Mirdif,Office,,3128.2,237626.0,12,Individual
RN5063716,2026-01-20,Renewal,Downtown Dubai,Apartment,3.0,1516.3,292930.0,12,Individual
RN5063717,2026-01-20,Renewal,Jumeirah Village Circle,Apartment,1.0,654.1,45415.0,12,Individual
RN5063718,2026-01-20,New,DIFC,Apartment,2.0,1285.8,218049.0,24,Individual
RN5063719,2026-01-20,New,Al Barsha,Apartment,0.0,1070.4,78548.0,12,Company
RN5063720,2026-01-20,New,Arabian Ranches,Apartment,1.0,2161.9,188636.0,12,Individual
RN5063721,2026-01-20,Renewal,Deira,Apartment,1.0,1901.1,114713.0,12,Company
RN5063722,2026-01-20,Renewal,Dubai Sports City,Apartment,2.0,1247.6,86938.0,12,Company
RN5063723,2026-01-20,New,Jumeirah Lake Towers,Apartment,4.0,1271.6,119439.0,12,Individual
RN5063724,2026-01-20,Renewal,Dubai Silicon Oasis,Apartment,3.0,984.0,75125.0,12,Individual
RN5063725,2026-01-20,Renewal,Al Barsha,Office,,2108.2,182628.0,12,Company
RN5063726,2026-01-20,New,Business Bay,Office,,2964.2,304025.0,12,Individual
RN5063727,2026-01-20,Renewal,Dubai Marina,Apartment,1.0,642.8,87890.0,12,Company
RN5063728,2026-01-20,Renewal,DIFC,Apartment,0.0,1238.4,206923.0,12,Individual
RN5063729,2026-01-20,New,Business Bay,Villa,0.0,4775.0,459746.0,12,Company
RN5063730,2026-01-20,New,Dubai Sports City,Apartment,2.0,1846.4,144597.0,12,Individual
RN5063731,2026-01-20,New,Dubai Marina,Apartment,2.0,1289.0,177431.0,12,Individual
RN5063732,2026-01-20,Renewal,Arabian Ranches,Villa,1.0,3803.2,338141.0,12,Individual
RN5063733,2026-01-20,Renewal,Dubai Hills Estate,Townhouse,0.0,3605.3,348623.0,12,Individual
RN5063734,2026-01-20,New,Al Barsha,Apartment,3.0,1353.5,106582.0,24,Company
RN5063735,2026-01-20,New,Dubai Silicon Oasis,Apartment,3.0,495.1,32081.0,12,Individual
RN5063736,2026-01-20,Renewal,Jumeirah Lake Towers,Villa,2.0,2922.4,286994.0,12,Individual
RN5063737,2026-01-20,Renewal,Mirdif,Apartment,0.0,1874.9,132120.0,36,Individual
RN5063738,2026-01-20,New,Al Furjan,Apartment,1.0,610.7,48866.0,12,Individual
RN5063739,2026-01-20,New,Dubai Marina,Apartment,2.0,822.1,94070.0,12,Individual
RN5063740,2026-01-20,New,Dubai Sports City,Apartment,1.0,1901.6,156099.0,12,Individual
RN5063741,2026-01-20,New,Arabian Ranches,Apartment,3.0,463.4,44447.0,12,Individual
RN5063742,2026-01-20,Renewal,Jumeirah Lake Towers,Apartment,0.0,1041.5,116351.0,12,Individual
RN5063743,2026-01-20,Renewal,Arabian Ranches,Office,,4815.2,537556.0,12,Individual
RN5063744,2026-01-20,Renewal,Dubai Hills Estate,Townhouse,1.0,3898.9,453160.0,12,Individual
RN5063745,2026-01-20,Renewal,Dubai Silicon Oasis,Apartment,1.0,2189.0,154543.0,12,Individual
RN5063746,2026-01-20,New,Business Bay,Apartment,2.0,1259.9,148767.0,12,Individual
RN5063747,2026-01-20,New,Dubai Sports City,Apartment,3.0,856.2,62147.0,12,Individual
RN5063748,2026-01-20,New,Dubai Hills Estate,Apartment,0.0,1779.1,222883.0,12,Company
RN5063749,2026-01-20,New,Arabian Ranches,Apartment,2.0,1317.2,147701.0,12,Individual
RN5063750,2026-01-20,Renewal,Dubai Silicon Oasis,Office,,3438.8,212526.0,12,Individual
RN5063751,2026-01-20,New,Deira,Villa,2.0,3448.7,203286.0,12,Individual
RN5063752,2026-01-20,New,Jumeirah Lake Towers,Apartment,0.0,758.5,78061.0,36,Individual
RN5063753,2026-01-20,Renewal,Business Bay,Apartment,1.0,1501.2,163135.0,12,Company
RN5063754,2026-01-20,New,Arabian Ranches,Apartment,3.0,2049.0,216708.0,12,Company
RN5063755,2026-01-20,Renewal,Jumeirah Lake Towers,Apartment,1.0,759.0,90221.0,12,Individual
RN5063756,2026-01-20,New,Arabian Ranches,Apartment,2.0,1912.5,190163.0,12,Individual
RN5063757,2026-01-20,Renewal,Dubai Silicon Oasis,Apartment,2.0,565.2,38873.0,12,Individual
RN5063758,2026-01-20,New,Dubai Sports City,Townhouse,3.0,2483.7,200231.0,12,Individual
RN5063759,2026-01-20,New,Palm Jumeirah,Apartment,2.0,1746.9,462811.0,12,Individual
RN5063760,2026-01-20,New,Deira,Apartment,2.0,879.4,59260.0,12,Company
RN5063761,2026-01-20,New,Jumeirah Village Circle,Townhouse,2.0,2586.9,187283.0,12,Individual
RN5063762,2026-01-20,New,Business Bay,Apartment,2.0,1500.7,210073.0,12,Individual
RN5063763,2026-01-20,Renewal,Jumeirah Lake Towers,Apartment,4.0,1696.3,182064.0,24,Individual
RN5063764,2026-01-20,New,Dubai Silicon Oasis,Townhouse,0.0,3950.2,244012.0,12,Individual
RN5063765,2026-01-20,Renewal,Mirdif,Villa,1.0,2972.6,205817.0,12,Individual
RN5063766,2026-01-20,New,Mirdif,Apartment,1.0,1515.9,107097.0,24,Individual
RN5063767,2026-01-20,New,Mirdif,Apartment,3.0,1877.0,135865.0,12,Individual
RN5063768,2026-01-20,New,Al Furjan,Villa,2.0,2733.9,227784.0,12,Individual
RN5063769,2026-01-20,New,Downtown Dubai,Apartment,1.0,2136.0,330033.0,12,Company
RN5063770,2026-01-20,Renewal,Al Barsha,Apartment,4.0,2130.5,203931.0,12,Individual
RN5063771,2026-01-20,New,DIFC,Office,,3420.8,529612.0,12,Company
RN5063772,2026-01-20,New,Dubai Marina,Apartment,1.0,895.6,102199.0,12,Individual
RN5063773,2026-01-20,Renewal,Al Barsha,Apartment,2.0,1506.3,110803.0,12,Company
RN5063774,2026-01-20,New,Dubai Silicon Oasis,Apartment,0.0,1148.6,73303.0,24,Individual
RN5063775,2026-01-20,New,Palm Jumeirah,Apartment,3.0,873.0,201257.0,12,Individual
RN5063776,2026-01-20,New,Arabian Ranches,Apartment,4.0,636.2,70084.0,24,Company
RN5063777,2026-01-20,New,Dubai Silicon Oasis,Apartment,1.0,1097.7,76881.0,12,Company
RN5063778,2026-01-20,New,Al Barsha,Apartment,0.0,1634.1,137776.0,12,Individual
RN5063779,2026-01-20,Renewal,Al Barsha,Apartment,0.0,1355.1,117336.0,12,Individual
RN5063780,2026-01-20,New,Downtown Dubai,Apartment,0.0,1269.8,197447.0,12,Company
RN5063781,2026-01-20,New,Mirdif,Apartment,0.0,2038.8,164329.0,12,Individual
RN5063782,2026-01-20,New,Mirdif,Apartment,2.0,996.5,76449.0,12,Individual
RN5063783,2026-01-20,Renewal,DIFC,Townhouse,1.0,2593.1,532214.0,12,Individual
RN5063784,2026-01-20,Renewal,DIFC,Villa,3.0,5724.4,906442.0,12,Individual
RN5063785,2026-01-20,New,Dubai Silicon Oasis,Apartment,1.0,1645.4,115706.0,12,Individual
RN5063786,2026-01-20,New,Dubai Marina,Apartment,1.0,1058.5,133077.0,12,Individual
RN5063787,2026-01-20,Renewal,Downtown Dubai,Apartment,2.0,1554.7,232802.0,12,Individual
RN5063788,2026-01-20,New,Mirdif,Apartment,2.0,478.3,31335.0,24,Individual
RN5063789,2026-01-20,Renewal,Jumeirah Village Circle,Apartment,4.0,775.3,67700.0,12,Individual
RN5063790,2026-01-20,New,Al Barsha,Office,,4480.1,431172.0,12,Individual
RN5063791,2026-01-20,New,Al Barsha,Townhouse,2.0,2743.8,213497.0,12,Individual
RN5063792,2026-01-20,New,Jumeirah Lake Towers,Office,,3050.3,278753.0,12,Individual
